Event ID,Event Name,Date,URL,City,State,Park,Division,Fee,Teams
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,13U-AAA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,13U-MAJ,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,14U-OPEN,200,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,7U-AA,25,1
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,8U-AA,25,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,9U-AA,150,1
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,10U-AA,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,10U-AAA,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,11U-AA,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,11U-AAA,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,11U-MAJ,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,12U-AA,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,12U-AAA,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,12U-MAJ,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,13U-AA,150,0
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,13U-AAA,150,2
806,Thibodaux Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/806/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,14U-OPEN,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,7U-AA,25,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,7U-AAA,25,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,8U-AA,25,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,8U-AAA,25,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,9U-AA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,9U-AAA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,10U-AA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,10U-AAA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,11U-AA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,11U-AAA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,11U-MAJ,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,12U-AA,150,1
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,12U-AAA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,12U-MAJ,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,13U-AA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,13U-AAA,150,0
788,Abbeville Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/788/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,14U-OPEN,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,7U-AA,25,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,7U-AAA,25,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,8U-AA,25,1
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,8U-AAA,25,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,9U-AA,150,2
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,9U-AAA,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,10U-AA,150,1
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,10U-AAA,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,11U-AA,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,11U-AAA,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,11U-MAJ,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,12U-AA,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,12U-AAA,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,12U-MAJ,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,13U-AA,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,13U-AAA,150,1
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,13U-MAJ,150,0
746,Chappapeela Bermuda Event!,02/25,https://offthechainsports.com/baseball/Events/Details/746/chappapeela-bermuda-event,Hammond,LA,Chappapeela,14U-OPEN,200,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,7U-AA,25,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,8U-AA,25,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,9U-AA,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,10U-AA,150,1
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,10U-AAA,150,0
